Name,Weightclass,Link,Placing,Name,YOB,Team,State,Weight,Squat1,Squat2,Squat3,Bench press1,Bench press2,Bench press3,Deadlift1,Deadlift2,Deadlift3,Total,Points,Drug tested
Michael Black,-74,lifters-view?id=31213,4.,Michael Black,1997,,NC,73.60,-232.5,235,247.5,142.5,152.5,-160,265,-275,-275,665,480.20,X
Kevin Nguyen,-74,lifters-view?id=27126,7.,Kevin Nguyen,1995,,VA,73.40,225,237.5,247.5,125,132.5,137.5,262.5,275,-287.5,660,477.51,
Josiah Vivero,-74,lifters-view?id=30331,8.,Josiah Vivero,1995,,VA,73.44,220,235,-242.5,142.5,150,-157.5,255,265,275,660,477.31,
Lawrence Abner,-74,lifters-view?id=23879,9.,Lawrence Abner,1994,,NJ,71.96,220,230,-232.5,127.5,132.5,135,272.5,282.5,290,655,480.77,
TraShon Hightower,-74,lifters-view?id=29538,11.,TraShon Hightower,1996,GATA Barbell,GA,72.58,235,250,255,137.5,145,147.5,232.5,-245,245,647.5,472.29,X
Alexander Mcquillen,-74,lifters-view?id=38022,13.,Alexander Mcquillen,1995,,OH,73.92,225,-237.5,237.5,137.5,145,150,240,250,257.5,645,464.34,
John Difrancesco,-74,lifters-view?id=40086,14.,John Difrancesco,1993,Flexx Training Systems,OH,73.93,217.5,222.5,230,172.5,-177.5,177.5,227.5,-237.5,237.5,645,464.27,X
Neil Osano,-74,lifters-view?id=33780,11.,Neil Osano,1997,,FL,73.41,215,227.5,-237.5,152.5,160,165,232.5,240,250,642.5,464.78,X
Michael Escano,-74,lifters-view?id=26714,12.,Michael Escano,1994,,FL,71.23,207.5,-217.5,217.5,140,145,-150,255,267.5,-272.5,630,465.95,
Kyle Coogan,-74,lifters-view?id=4426,13.,Kyle Coogan,1994,,MA,73.79,197.5,210,220,135,-140,-140,245,260,272.5,627.5,452.30,
Scott Plomer,-74,lifters-view?id=28093,14.,Scott Plomer,1994,,TX,73.97,185,195,205,130,137.5,-142.5,247.5,262.5,-272.5,605,435.30,
Jordan Lane,-74,lifters-view?id=32825,19.,Jordan Lane,1995,,SC,73.31,190,200,210,127.5,137.5,142.5,217.5,237.5,250,602.5,436.27,
Joseph Bierly,-74,lifters-view?id=32478,24.,Joseph Bierly,1994,,NJ,71.97,202.5,212.5,217.5,105,-112.5,-112.5,247.5,262.5,270,592.5,434.84,
Dominic Rowden,-74,lifters-view?id=33920,17.,Dominic Rowden,1996,Team Carolina,NC,72.98,-210,210,-217.5,122.5,127.5,-132.5,232.5,237.5,-242.5,575,417.74,
Austin Romine,-74,lifters-view?id=26538,18.,Austin Romine,1995,,ID,72.45,212.5,222.5,-227.5,127.5,135,-137.5,215,-227.5,-227.5,572.5,418.15,
Derek LoGrande,-74,lifters-view?id=39500,36.,Derek LoGrande,1993,,MD,71.86,162.5,170,175,145,150,155,205,212.5,215,545,400.47,
Joseph Banh,-74,lifters-view?id=23526,20.,Joseph Banh,1994,,MA,72.90,180,185,192.5,137.5,142.5,-147.5,197.5,205,210,545,396.27,
Caleb Smith,-74,lifters-view?id=4036,21.,Caleb Smith,1993,,NY,73.14,152.5,157.5,-165,142.5,-145,-145,210,227.5,-232.5,527.5,382.65,
Seung Kim,-74,lifters-view?id=30188,22.,Seung Kim,1993,,NY,73.79,170,180,187.5,117.5,125,-127.5,-215,215,-220,527.5,380.22,
Brandon Bean,-74,lifters-view?id=40772,23.,Brandon Bean,1995,,ID,72.42,177.5,-190,197.5,120,-127.5,-132.5,197.5,207.5,-217.5,525,383.57,
Alexandro Ferreira,-74,lifters-view?id=36062,24.,Alexandro Ferreira,1993,,WI,73.09,170,185,-195,147.5,-160,-160,170,185,-200,517.5,375.55,
Kyle Knapp,-74,lifters-view?id=36897,25.,Kyle Knapp,1997,Strong Strong Friends,OH,73.26,182.5,190,-200,115,120,125,187.5,200,-207.5,515,373.12,
David Senerchia,-74,lifters-view?id=41141,26.,David Senerchia,1995,,NC,69.15,167.5,175,180,102.5,107.5,-110,185,200,-205,487.5,368.79,
William Van Deusen,-74,lifters-view?id=34110,27.,William Van Deusen,1995,,VA,73.09,-172.5,172.5,-187.5,97.5,100,102.5,205,212.5,-220,487.5,353.78,
Joseph Yorio,-74,lifters-view?id=31482,28.,Joseph Yorio,1994,,NY,73.74,157.5,170,180,85,90,97.5,192.5,210,-222.5,487.5,351.54,
Jeremy Guash,-74,lifters-view?id=29627,29.,Jeremy Guash,1995,,FL,70.65,140,147.5,-152.5,110,-112.5,-112.5,212.5,220,-227.5,477.5,355.31,
Lucas Frandsen,-74,lifters-view?id=40129,-,Lucas Frandsen,1997,,IN,71.63,-220,-225,-225,130,137.5,-142.5,185,197.5,205,0,0.00,
Russel Orhii,-83,lifters-view?id=26078,1.,Russel Orhii,1994,Flexx Training Systems,TX,82.07,282.5,292.5,300.5,170,175,180,290,305,312.5,793,532.90,X
Charlie Dickson,-83,lifters-view?id=15401,2.,Charlie Dickson,1995,,VA,82.69,257.5,272.5,285,167.5,175,180,285,297.5,-305,762.5,510.11,
Sean Noriega,-83,lifters-view?id=13952,4.,Sean Noriega,1996,Flexx Training Systems,NY,82.55,265,-275,-280,177.5,185,190,275,290,-305,745,498.93,
Marcus Adodo,-83,lifters-view?id=32025,7.,Marcus Adodo,1995,,NC,81.72,247.5,262.5,277.5,155,-162.5,-162.5,282.5,300,-305,732.5,493.56,
Cody Jaeger,-83,lifters-view?id=26116,9.,Cody Jaeger,1994,,MD,82.94,252.5,-265,265,-170,170,182.5,250,265,275,722.5,482.49,
Nikko Vasquez,-83,lifters-view?id=37667,21.,Nikko Vasquez,1994,,NJ,81.31,237.5,250,-255,145,152.5,160,272.5,-285,-285,682.5,461.23,
Michael Condo,-83,lifters-view?id=17194,22.,Michael Condo,1995,,OH,82.60,215,222.5,225,155,160,162.5,295,-305,-305,682.5,456.87,
Richard Yun,-83,lifters-view?id=23926,8.,Richard Yun,1995,Breed Elite Powerlifting,PA,82.48,210,220,227.5,145,152.5,-155,267.5,282.5,292.5,672.5,450.58,
Jamal Mitchell,-83,lifters-view?id=30106,9.,Jamal Mitchell,1994,,GA,81.65,-220,220,227.5,137.5,145,-147.5,270,285,295,667.5,449.96,
Michael Jin,-83,lifters-view?id=26074,10.,Michael Jin,1996,,TX,82.48,-225,240,247.5,165,-175,175,245,-255,-260,667.5,447.23,X
Wesley Allen,-83,lifters-view?id=35780,11.,Wesley Allen,1995,,AZ,82.20,217.5,227.5,235,137.5,145,152.5,265,277.5,-287.5,665,446.48,
Andrew Herstam,-83,lifters-view?id=40021,12.,Andrew Herstam,1995,Team L.A.B.,AZ,81.31,220,230,242.5,140,-150,-150,250,260,272.5,655,442.65,
Joshua Villa,-83,lifters-view?id=35360,33.,Joshua Villa,1995,,FL,82.07,237.5,245,-247.5,137.5,145,-147.5,245,255,260,650,436.80,
Michael Perkins,-83,lifters-view?id=33684,14.,Michael Perkins,1994,,NY,82.11,230,240,-245,122.5,135,137.5,255,272.5,-280,650,436.67,
Corey Greenberg,-83,lifters-view?id=24240,15.,Corey Greenberg,1995,,PA,81.32,217.5,-230,-230,140,147.5,-155,262.5,272.5,282.5,647.5,437.58,
Josh Brunson,-83,lifters-view?id=39777,16.,Josh Brunson,1994,,FL,81.59,235,240,-255,142.5,147.5,-155,250,257.5,-262.5,645,434.99,
Parker Reid,-83,lifters-view?id=35815,17.,Parker Reid,1995,,OK,81.03,220,235,-245,137.5,142.5,-147.5,250,262.5,,640,433.47,
Michael Reid,-83,lifters-view?id=9396,18.,Michael Reid,1993,,NJ,81.07,205,217.5,222.5,147.5,-152.5,-152.5,245,257.5,265,635,429.96,
Yori Escalante,-83,lifters-view?id=35932,19.,Yori Escalante,1997,,TX,82.18,-212.5,212.5,-222.5,155,162.5,167.5,245,255,-260,635,426.40,
Nathaniel Halter,-83,lifters-view?id=41302,20.,Nathaniel Halter,1995,Warhouse Gym,PA,81.24,200,212.5,217.5,122.5,130,135,242.5,265,-275,617.5,417.55,
Hung Mai,-83,lifters-view?id=35267,21.,Hung Mai,1997,Warhouse Gym,PA,78.39,-200,210,-220,122.5,127.5,132.5,245,260,272.5,615,425.40,
Jonathan Marrero,-83,lifters-view?id=34521,22.,Jonathan Marrero,1995,,FL,81.97,-220,220,235,132.5,-142.5,142.5,227.5,235,-242.5,612.5,411.91,X
Justin West,-83,lifters-view?id=39753,47.,Justin West,1994,,GA,80.64,205,207.5,-210,132.5,140,145,242.5,257.5,-272.5,610,414.37,
Samuel Sowell,-83,lifters-view?id=40587,24.,Samuel Sowell,1996,,CA,82.66,210,222.5,225,117.5,125,-130,245,260,-265,610,408.15,
Andrew Cao,-83,lifters-view?id=6140,25.,Andrew Cao,1994,,FL,80.95,205,212.5,-217.5,130,137.5,140,227.5,242.5,250,602.5,408.31,
Fabien Ho Ching Ma,-83,lifters-view?id=28204,26.,Fabien Ho Ching Ma,1995,Murder of Crows Barball Club,RI,81.22,-205,210,220,130,135,140,227.5,242.5,-255,602.5,407.47,
Sean Malynn,-83,lifters-view?id=30613,27.,Sean Malynn,1996,,FL,75.62,197.5,207.5,215,132.5,137.5,-140,225,240,-255,592.5,419.79,
Shawn Ahuja,-83,lifters-view?id=25510,28.,Shawn Ahuja,1996,Team Carolina,NC,81.86,172.5,175,187.5,110,117.5,-122.5,232.5,247.5,260,565,380.30,
P.T. Yager,-83,lifters-view?id=33782,29.,P.T. Yager,1996,,OH,80.57,192.5,202.5,-210,142.5,145,-147.5,197.5,202.5,207.5,555,377.23,
Jacky Cheng,-83,lifters-view?id=40466,30.,Jacky Cheng,1996,,GA,80.89,172.5,180,185,-125,125,132.5,227.5,235,237.5,555,376.29,
Steven Kahn,-83,lifters-view?id=39350,31.,Steven Kahn,1994,,NY,81.13,185,195,200,117.5,-125,-125,230,-237.5,237.5,555,375.62,
Jared Theriault,-83,lifters-view?id=27048,32.,Jared Theriault,1994,,ME,79.12,182.5,190,-195,125,132.5,-137.5,200,212.5,-230,535,367.81,
Shamir Walters,-83,lifters-view?id=38118,33.,Shamir Walters,1997,,FL,78.50,175,-182.5,-192.5,102.5,107.5,-110,205,217.5,227.5,510,352.41,
Israel Linares,-83,lifters-view?id=35095,-,Israel Linares,1996,,IL,81.65,197.5,-202.5,-202.5,110,120,-122.5,-210,-220,-220,0,0.00,
Ashton Rouska,-93,lifters-view?id=1812,1.,Ashton Rouska,1997,Team Titan,TX,90.95,290,305,-320,175,182.5,-187.5,320,335,352.5,840,533.40,X
Chance Mitchell,-93,lifters-view?id=25223,6.,Chance Mitchell,1994,The Strength Athlete,TX,92.83,255,270,277.5,160,167.5,170,300,315,325,772.5,485.67,
Andrew Jones,-93,lifters-view?id=25465,11.,Andrew Jones,1994,Team L.A.B.,MO,92.68,270,-280,-280,175,180,-182.5,295,-305,-305,745,468.75,X
Zackary Sanders,-93,lifters-view?id=37821,14.,Zackary Sanders,1994,,TN,92.67,252.5,262.5,267.5,155,160,165,280,295,300,732.5,460.96,
Craig Malkowicz,-93,lifters-view?id=39448,5.,Craig Malkowicz,1994,,NJ,89.31,237.5,247.5,262.5,145,152.5,155,292.5,310,-322.5,727.5,466.25,
TJ Knash,-93,lifters-view?id=17020,6.,TJ Knash,1997,,PA,91.83,250,262.5,272.5,165,175,-182.5,237.5,255,262.5,710,448.72,
Nicholas Arce,-93,lifters-view?id=27840,7.,Nicholas Arce,1994,Flexx Training Systems,GA,92.83,252.5,262.5,270,157.5,165,167.5,260,272.5,-280,710,446.38,
Joseph Best,-93,lifters-view?id=35612,8.,Joseph Best,1994,,IL,92.38,237.5,245,-252.5,152.5,160,167.5,280,295,-302.5,707.5,445.87,
Jonathan Davis,-93,lifters-view?id=25624,9.,Jonathan Davis,1994,,VA,92.24,230,252.5,257.5,145,155,162.5,265,277.5,-295,697.5,439.91,
DANIEL ALKON,-93,lifters-view?id=23723,25.,DANIEL ALKON,1994,,NY,91.52,237.5,250,260,147.5,155,-157.5,262.5,280,-297.5,695,440.00,
Caleb Harris,-93,lifters-view?id=35819,30.,Caleb Harris,1996,,OK,92.85,252.5,265,272.5,150,-160,-160,267.5,-290,-290,690,433.80,
Andrew LeMay,-93,lifters-view?id=6084,12.,Andrew LeMay,1994,,FL,92.79,232.5,-240,-240,162.5,165,-167.5,280,287.5,-300,685,430.80,
Anthony Carpenter,-93,lifters-view?id=32479,41.,Anthony Carpenter,1995,,NJ,92.33,205,215,227.5,142.5,152.5,160,250,265,-277.5,652.5,411.34,
Travis Nguyen,-93,lifters-view?id=15234,14.,Travis Nguyen,1994,,TX,90.98,222.5,235,247.5,110,117.5,120,260,272.5,282.5,650,412.69,
Matt Piscitelli,-93,lifters-view?id=39293,15.,Matt Piscitelli,1997,,CT,88.62,-200,200,-215,137.5,147.5,-152.5,262.5,285,295,642.5,413.45,
Connor OHanlon,-93,lifters-view?id=26000,16.,Connor OHanlon,1996,,PA,91.60,227.5,237.5,-247.5,152.5,157.5,-162.5,240,-252.5,-252.5,635,401.83,
Reginald Auguste,-93,lifters-view?id=29602,17.,Reginald Auguste,1993,,FL,92.90,-205,205,215,155,162.5,-172.5,225,237.5,247.5,625,392.81,X
BRADY CABLE,-93,lifters-view?id=7071,18.,BRADY CABLE,1995,,OR,90.85,185,197.5,-205,135,140,145,265,275,-280,617.5,392.36,
David Wiedenkeller,-93,lifters-view?id=23719,19.,David Wiedenkeller,1997,,NY,91.32,190,202.5,210,140,147.5,152.5,225,242.5,255,617.5,391.37,
Ian Rollman,-93,lifters-view?id=24866,20.,Ian Rollman,1997,,MN,88.43,217.5,227.5,232.5,132.5,-137.5,142.5,220,230,237.5,612.5,394.57,
Marcus Bell,-93,lifters-view?id=15402,21.,Marcus Bell,1995,,MD,92.10,180,,,142.5,155,165,247.5,267.5,-277.5,612.5,386.55,
Chase Yamin,-93,lifters-view?id=15514,64.,Chase Yamin,1996,,FL,92.59,207.5,225,-230,127.5,-140,-140,242.5,255,-272.5,607.5,382.42,
Brandon Boone,-93,lifters-view?id=30009,23.,Brandon Boone,1997,,MD,92.93,-187.5,187.5,217.5,130,137.5,145,215,227.5,-240,590,370.76,
Cory Poole,-93,lifters-view?id=36715,24.,Cory Poole,1996,,AZ,92.25,195,205,-215,150,-160,-160,210,230,-240,585,368.90,
Shelby Grosch,-93,lifters-view?id=36140,25.,Shelby Grosch,1994,,GA,91.96,185,187.5,202.5,127.5,132.5,137.5,220,230,240,580,366.33,
Nate Dorfman,-93,lifters-view?id=6730,26.,Nate Dorfman,1996,,PA,92.29,190,200,210,112.5,120,122.5,237.5,-255,-255,570,359.39,
AUSTON WALLACE,-93,lifters-view?id=31640,68.,AUSTON WALLACE,1997,,VA,92.92,120,,,152.5,160,-165,-140,140,165,445,279.64,
Cyler Anderson,-93,lifters-view?id=3114,-,Cyler Anderson,1995,,SD,90.19,245,260,-272.5,150,-157.5,-157.5,-272.5,-272.5,-272.5,0,0.00,
Michael Davis,-105,lifters-view?id=3571,1.,Michael Davis,1995,,TX,104.03,272.5,285,292.5,182.5,192.5,197.5,312.5,325,-330,815,488.59,X
COLIN RIPLEY,-105,lifters-view?id=24432,8.,COLIN RIPLEY,1994,,MD,103.96,292.5,302.5,312.5,165,175,180,290,305,-312.5,797.5,478.26,
Michael Pennacchia Jr,-105,lifters-view?id=18009,13.,Michael Pennacchia Jr,1995,,RI,103.70,262.5,277.5,285,157.5,167.5,172.5,325,-340,-357.5,782.5,469.66,
Luke Graham,-105,lifters-view?id=13961,19.,Luke Graham,1996,,NY,103.67,267.5,280,-290,160,167.5,170,292.5,305,315,765,459.23,
Andrew Stone,-105,lifters-view?id=31783,26.,Andrew Stone,1994,,VA,100.58,260,272.5,282.5,152.5,155,157.5,-307.5,307.5,-312.5,747.5,453.88,
Phillip Herndon,-105,lifters-view?id=10590,6.,Phillip Herndon,1995,Breed Elite Powerlifting,PA,96.56,255,270,280,160,170,180,250,270,-285,730,450.78,
Vincent Victorero,-105,lifters-view?id=14335,36.,Vincent Victorero,1993,,FL,102.22,237.5,247.5,255,182.5,192.5,-200,255,265,-270,712.5,429.92,
Zack Bartell,-105,lifters-view?id=16838,8.,Zack Bartell,1996,,CA,103.78,217.5,230,240,180,187.5,-192.5,255,270,280,707.5,424.50,
Jesse Gruhl,-105,lifters-view?id=27336,9.,Jesse Gruhl,1997,,NY,104.37,240,255,262.5,160,167.5,175,237.5,252.5,262.5,700,419.16,
Brandon Gerber,-105,lifters-view?id=9051,47.,Brandon Gerber,1993,,OH,103.30,232.5,245,-252.5,152.5,160,162.5,262.5,277.5,282.5,690,414.76,
Steven Kearney,-105,lifters-view?id=17223,11.,Steven Kearney,1994,,OH,104.79,230,240,242.5,172.5,180,185,245,-247.5,-265,672.5,402.16,
Kaleb Tessema,-105,lifters-view?id=27110,12.,Kaleb Tessema,1994,,MD,104.21,215,232.5,237.5,160,170,-177.5,250,260,-270,667.5,399.97,
Henry Lu,-105,lifters-view?id=41222,13.,Henry Lu,1996,,TX,102.99,230,240,250,150,157.5,165,230,240,250,665,400.13,
Alex Winsor,-105,lifters-view?id=30623,14.,Alex Winsor,1996,,FL,103.05,215,230,-237.5,150,160,-162.5,250,265,-275,655,394.05,
Jonathan Mead,-105,lifters-view?id=39547,15.,Jonathan Mead,1997,,CA,100.03,215,227.5,237.5,125,140,142.5,235,252.5,260,640,389.44,
Robert Hall,-105,lifters-view?id=16200,16.,Robert Hall,1995,,IN,102.95,220,230,-235,160,-170,-170,235,245,247.5,637.5,383.65,
Charles Fennell,-105,lifters-view?id=39676,17.,Charles Fennell,1995,,FL,103.90,175,185,195,-152.5,152.5,155,272.5,287.5,-295,637.5,382.37,
Dylan Carpintero,-105,lifters-view?id=35702,18.,Dylan Carpintero,1996,,CA,104.03,242.5,-250,-250,152.5,157.5,-160,227.5,237.5,-247.5,637.5,382.18,
Amru Qutub,-105,lifters-view?id=28412,19.,Amru Qutub,1997,,IL,104.46,215,230,245,127.5,145,-152.5,240,247.5,-252.5,637.5,381.61,
Shane Hunt,-105,lifters-view?id=4658,-,Shane Hunt,1997,,FL,94.94,185,,,-132.5,,,,,,0,0.00,
Tristan Nazelrod,-120,lifters-view?id=4978,3.,Tristan Nazelrod,1996,GET THE LIFT,MD,119.02,292.5,307.5,317.5,192.5,202.5,207.5,285,307.5,320,845,486.72,
Zachary Sprenkle,-120,lifters-view?id=30574,4.,Zachary Sprenkle,1997,,FL,112.97,285,300,310,197.5,205,212.5,285,307.5,320,842.5,491.94,
Albert Willingham,-120,lifters-view?id=3279,10.,Albert Willingham,1995,,TX,117.36,280,295,307.5,215,227.5,-235,250,-265,265,800,462.40,
Ikechukwu Onuoha,-120,lifters-view?id=31403,4.,Ikechukwu Onuoha,1997,Team Carolina,NC,116.98,245,262.5,275,180,187.5,197.5,257.5,280,-297.5,752.5,435.32,
Austin Hiler,-120,lifters-view?id=29022,5.,Austin Hiler,1996,,MN,118.91,242.5,257.5,-272.5,165,-175,-175,260,-275,-275,682.5,393.26,
Jonathan Malashevich,-120,lifters-view?id=32824,6.,Jonathan Malashevich,1997,,VA,119.11,212.5,225,235,147.5,157.5,162.5,265,285,-292.5,682.5,393.05,
John Vanderminden,-120,lifters-view?id=13979,7.,John Vanderminden,1995,,NH,118.77,185,210,227.5,167.5,175,-182.5,227.5,247.5,260,662.5,381.80,
Michael Bird,-120,lifters-view?id=40310,25.,Michael Bird,1994,Team Florida,FL,116.34,227.5,237.5,240,160,-167.5,167.5,240,-260,-265,647.5,375.10,
Lucas Damm,120+,lifters-view?id=40955,1.,Lucas Damm,1995,,MN,129.24,247.5,260,272.5,170,182.5,190,255,275,282.5,745,421.82,
Antonio Marquez,120+,lifters-view?id=29234,2.,Antonio Marquez,1997,,CA,127.79,240,242.5,-250,175,180,182.5,280,287.5,-300,712.5,404.27,
David Mihan,120+,lifters-view?id=33527,3.,David Mihan,1995,,FL,134.50,225,232.5,-245,145,152.5,160,245,247.5,-260,640,359.87,
Ron Brinker,-59,lifters-view?id=5206,1.,Ron Brinker,1975,Reactive Training Systems,OH,58.69,140,147.5,152.5,87.5,92.5,95,170,177.5,187.5,435,378.62,
Joe Vann,-59,lifters-view?id=2620,2.,Joe Vann,1975,,TX,57.68,120,125,-132.5,105,-112.5,-112.5,135,-140,140,370,327.38,X
Michael Cagliola,-66,lifters-view?id=1643,1.,Michael Cagliola,1970,,PA,65.48,165,175,182.5,125,132.5,135,200,210,215,532.5,420.83,
David Lester,-66,lifters-view?id=6845,2.,David Lester,1975,,GA,59.06,132.5,147.5,150,112.5,-117.5,-117.5,192.5,207.5,-212.5,470,406.74,
Jason Jackson,-74,lifters-view?id=13413,1.,Jason Jackson,1974,,TX,73.18,195,215,230,120,127.5,-135,235,245,-255,602.5,436.87,
Ian Matthews,-74,lifters-view?id=31175,22.,Ian Matthews,1976,,NJ,73.93,210,227.5,-232.5,120,130,135,215,235,-240,597.5,430.08,X
Thomas Potter,-74,lifters-view?id=7453,3.,Thomas Potter,1977,,MD,73.35,177.5,190,-195,127.5,132.5,135,190,210,-215,535,387.29,
Huaiyu Tan,-74,lifters-view?id=15926,4.,Huaiyu Tan,1977,,FL,72.80,162.5,172.5,175,100,110,112.5,190,200,205,492.5,358.44,
Albert Mategrano,-74,lifters-view?id=37472,47.,Albert Mategrano,1969,,VA,73.39,135,142.5,150,100,105,110,172.5,182.5,192.5,452.5,327.43,
Benjamin Rowe,-83,lifters-view?id=6069,34.,Benjamin Rowe,1976,,TX,82.28,230,240,-245,145,155,-160,235,250,-260,645,432.80,
Travis Hlavka,-83,lifters-view?id=32400,45.,Travis Hlavka,1974,,CO,82.56,180,192.5,202.5,130,137.5,-142.5,240,260,275,615,411.80,
Chadd Charland,-83,lifters-view?id=24045,3.,Chadd Charland,1975,,FL,82.60,195,205,,140,145,147.5,-240,255,262.5,615,411.68,
Joel Legard,-83,lifters-view?id=4572,4.,Joel Legard,1970,,AL,82.51,175,185,-192.5,125,135,-140,242.5,252.5,257.5,577.5,386.87,
Rodney Elm,-83,lifters-view?id=29336,5.,Rodney Elm,1975,,AZ,82.82,182.5,197.5,202.5,135,145,150,195,205,220,572.5,382.66,
James Benemerito,-83,lifters-view?id=545,6.,James Benemerito,1969,,NJ,82.01,-185,185,210,122.5,140,145,-215,215,-230,570,383.21,
Billy Phillips,-83,lifters-view?id=40311,7.,Billy Phillips,1970,,FL,82.66,177.5,182.5,-187.5,130,-135,135,195,210,222.5,540,361.31,
James Davis,-83,lifters-view?id=37733,8.,James Davis,1976,,NY,82.52,165,-175,175,112.5,117.5,122.5,210,225,-237.5,522.5,349.97,
Charr Gahagan,-93,lifters-view?id=162,1.,Charr Gahagan,1976,,TX,91.51,235,255,-275,145,152.5,155,277.5,295,310,720,455.83,X
Dale Mclaren,-93,lifters-view?id=4629,34.,Dale Mclaren,1976,GATA Barbell,GA,92.52,-220,220,232.5,160,-167.5,-167.5,265,275,282.5,675,425.05,
Dean Johnson,-93,lifters-view?id=6437,3.,Dean Johnson,1975,,MN,90.27,237.5,247.5,255,135,142.5,147.5,235,242.5,-250,645,411.12,
Thomas Moviel,-93,lifters-view?id=40324,4.,Thomas Moviel,1977,Reactive Training Systems,FL,91.97,-225,-225,225,157.5,-165,165,237.5,252.5,-262.5,642.5,405.80,
Christopher Rousch,-93,lifters-view?id=40325,5.,Christopher Rousch,1976,,FL,93.00,212.5,217.5,222.5,145,152.5,-157.5,237.5,250,257.5,632.5,397.34,
Alvin Ueunten,-93,lifters-view?id=6421,6.,Alvin Ueunten,1969,,CO,91.58,195,207.5,217.5,147.5,155,160,225,250,-260,627.5,397.14,
Jason Matta,-93,lifters-view?id=39645,55.,Jason Matta,1977,,NJ,92.11,202.5,210,-217.5,155,165,-170,247.5,-257.5,-260,622.5,392.86,
Ty Wagerle,-93,lifters-view?id=8479,63.,Ty Wagerle,1976,,PA,91.08,200,215,-220,130,137.5,-142.5,242.5,-255,255,607.5,385.52,
Darren Nemow,-93,lifters-view?id=10076,9.,Darren Nemow,1973,,NJ,92.76,205,222.5,230,122.5,132.5,137.5,205,227.5,235,602.5,378.97,
Sam Young,-93,lifters-view?id=38477,10.,Sam Young,1976,,VA,89.55,185,195,202.5,130,135,-140,225,237.5,250,587.5,376.00,
Larry McElhinney,-93,lifters-view?id=17095,11.,Larry McElhinney,1968,,FL,83.72,147.5,165,172.5,112.5,125,-132.5,182.5,205,-215,502.5,333.71,
Christopher Thacker,-105,lifters-view?id=15420,25.,Christopher Thacker,1977,Team L.A.B.,IL,104.63,-280,280,-290,180,185,190,265,282.5,-290,752.5,450.22,
Jeffrey Bigham,-105,lifters-view?id=5124,31.,Jeffrey Bigham,1976,,SC,103.65,240,257.5,262.5,150,165,170,275,290,-320,722.5,433.72,
Alvin Fritz,-105,lifters-view?id=17588,3.,Alvin Fritz,1968,,HI,104.68,255,265,-272.5,162.5,170,172.5,255,272.5,282.5,720,430.70,
Angelo Miller,-105,lifters-view?id=3671,40.,Angelo Miller,1976,,CO,102.09,260,270,-275,152.5,160,-162.5,272.5,-290,-290,702.5,424.10,
Thomas Haifley,-105,lifters-view?id=14733,5.,Thomas Haifley,1974,,MD,100.41,200,210,212.5,150,157.5,162.5,-260,262.5,-277.5,637.5,387.35,
Lance Hild,-105,lifters-view?id=3376,6.,Lance Hild,1975,,CA,99.86,205,-227.5,-227.5,-145,145,-160,252.5,272.5,285,635,386.65,
Ryan Stills,-120,lifters-view?id=15617,8.,Ryan Stills,1976,Reactive Training Systems,OR,117.74,280,297.5,-310,192.5,205,-207.5,-305,305,-327.5,807.5,466.33,
Steven Mann,-120,lifters-view?id=28270,2.,Steven Mann,1975,,PA,117.90,250,277.5,282.5,182.5,200,207.5,247.5,267.5,280,770,444.60,
Thad Benefield,-120,lifters-view?id=1278,3.,Thad Benefield,1975,Team Carolina,NC,118.88,240,255,265,-187.5,-190,190,-285,300,-307.5,755,435.03,X
Rob Landolina,-120,lifters-view?id=40692,4.,Rob Landolina,1973,,NJ,112.66,220,245,260,142.5,155,160,260,285,300,720,420.77,
Jonathon Reisz,-120,lifters-view?id=33807,5.,Jonathon Reisz,1972,,IN,119.27,237.5,247.5,-252.5,150,155,-160,250,-272.5,-272.5,652.5,375.64,
Brian Cochran,-120,lifters-view?id=37990,6.,Brian Cochran,1975,,GA,111.11,180,190,195,-137.5,137.5,-145,205,220,-227.5,552.5,324.15,
Barron Henderson,-120,lifters-view?id=35963,-,Barron Henderson,1976,,FL,119.14,-275,-275,-275,-165,-165,,,,,0,0.00,
Jaisyn Mike,120+,lifters-view?id=25272,4.,Jaisyn Mike,1977,,TX,138.45,272.5,295,317.5,255,-266.5,-266.5,300,-335,-335,872.5,488.34,
Jamey Grotjahn,120+,lifters-view?id=17269,5.,Jamey Grotjahn,1974,,AK,174.25,265,280,292.5,225,240,250,295,312.5,322.5,865,467.97,X
Grant Higa,120+,lifters-view?id=1650,8.,Grant Higa,1970,,WA,134.95,290,300,310,187.5,197.5,205,307.5,322.5,-340,837.5,470.68,
Robert Fuller,120+,lifters-view?id=24589,4.,Robert Fuller,1970,,ND,145.81,235,-250,267.5,162.5,175,-185,247.5,265,-282.5,707.5,393.02,
Leovigildo Ayala,-59,lifters-view?id=40303,1.,Leovigildo Ayala,1965,Team Florida,FL,57.50,60,80,-90,50,60,75,80,105,115,270,239.60,
Jeff Phillips,-66,lifters-view?id=542,1.,Jeff Phillips,1965,,AR,65.07,170,-175,180,107.5,110,-115,210,220,227.5,517.5,411.15,
James Thompson,-66,lifters-view?id=32695,2.,James Thompson,1964,Team Carolina,NC,64.08,165,177.5,-182.5,110,115,-117.5,200,217.5,-222.5,510,410.45,
Bradford Olson,-66,lifters-view?id=5878,3.,Bradford Olson,1962,,OH,65.59,155,165,-175,115,120,-125,190,205,-210,490,386.71,
