Name,Weightclass,Link,Placing,Name,YOB,Team,State,Weight,Squat1,Squat2,Squat3,Bench press1,Bench press2,Bench press3,Deadlift1,Deadlift2,Deadlift3,Total,Points,Drug tested
George Nelson,-105,lifters-view?id=25251,20.,George Nelson,1992,,IL,98.10,185,192.5,200,117.5,122.5,-127.5,227.5,237.5,-245,560,343.50,
Preston Turner,-120,lifters-view?id=13373,4.,Preston Turner,1992,,TX,117.40,290,310,322.5,225,237.5,242.5,270,290,300,865,499.97,
Matt Sohmer,-120,lifters-view?id=13828,8.,Matt Sohmer,1993,,NY,117.20,350,365,-370,125,135,140,322.5,-350,-350,827.5,478.46,
Blake Atwell,-120,lifters-view?id=6640,15.,Blake Atwell,1993,,MI,116.40,300,-315,-315,182.5,190,-195,282.5,-290,-290,772.5,447.43,
Pooser Hunter,-120,lifters-view?id=13220,4.,Pooser Hunter,1994,,GA,119.00,-265,270,285,-160,160,-165,265,285,-295,730,420.55,
Austin Cauffman,-120,lifters-view?id=4107,5.,Austin Cauffman,1993,,MI,116.40,250,265,-275,-160,160,-165,280,302.5,,727.5,421.37,
Alec Slater,-120,lifters-view?id=15017,6.,Alec Slater,1992,,CT,116.90,235,255,265,160,-172.5,172.5,240,260,272.5,710,410.81,
Daniel Misencik,-120,lifters-view?id=23272,7.,Daniel Misencik,1994,,OH,105.50,255,272.5,277.5,140,147.5,-152.5,255,272.5,282.5,707.5,422.09,
Kyle Schuster,-120,lifters-view?id=10559,8.,Kyle Schuster,1993,,PA,110.50,250,262.5,272.5,170,177.5,182.5,250,-272.5,-272.5,705,414.33,
Jimmy Nottingham,-120,lifters-view?id=23912,9.,Jimmy Nottingham,1993,,NJ,119.40,200,227.5,230,127.5,137.5,-145,247.5,275,290,657.5,378.46,
Johnny Villani,-120,lifters-view?id=16762,38.,Johnny Villani,1992,,VA,110.20,175,192.5,200,115,122.5,127.5,230,250,262.5,590,347.04,
John Vanderminden,-120,lifters-view?id=13979,11.,John Vanderminden,1995,,NH,115.70,-207.5,215,227.5,157.5,165,-172.5,-282.5,-300,-300,0,0.00,
Andrew Askow,120+,lifters-view?id=12362,1.,Andrew Askow,1994,,WI,169.50,317.5,337.5,352.5,200,212.5,222.5,282.5,297.5,307.5,882.5,479.55,
Michael Pietrowski,120+,lifters-view?id=8502,2.,Michael Pietrowski,1994,,PA,154.50,265,295,-317.5,-155,155,172.5,215,227.5,-240,695,382.95,
Alex Kovaleski,120+,lifters-view?id=4146,3.,Alex Kovaleski,1993,,OH,123.70,225,240,247.5,140,150,152.5,245,262.5,265,665,379.78,
Ron Brinker,-59,lifters-view?id=5206,1.,Ron Brinker,1975,,OH,58.80,140,-150,150,82.5,-90,,145,150,155,387.5,336.70,
Michael DeCarlo,-59,lifters-view?id=1652,2.,Michael DeCarlo,1972,,PA,58.50,110,120,-127.5,95,105,-107.5,130,150,-160,375,327.41,
Jason Jackson,-74,lifters-view?id=13413,1.,Jason Jackson,1974,,TX,73.30,170,192.5,205,120,127.5,-132.5,225,240,252.5,585,423.66,
Bradley Loomis,-74,lifters-view?id=22816,2.,Bradley Loomis,1971,,CA,74.00,175,185,192.5,127.5,132.5,-135,222.5,235,242.5,567.5,408.20,
Kevin Locklear,-74,lifters-view?id=4625,3.,Kevin Locklear,1971,,SC,71.30,145,152.5,157.5,127.5,137.5,140,160,172.5,180,477.5,352.87,
JJ Barry,-74,lifters-view?id=4938,4.,JJ Barry,,,VA,71.30,147.5,157.5,162.5,82.5,87.5,-92.5,162.5,172.5,182.5,432.5,319.62,
Robert Wood,-74,lifters-view?id=4321,33.,Robert Wood,1994,,LA,73.00,25,,,135,140,-145,75,,,240,174.34,
Donald Bigham,-83,lifters-view?id=495,12.,Donald Bigham,1972,,SC,82.30,232.5,252.5,-262.5,150,-155,155,240,260,-272.5,667.5,447.83,
Jay Malone,-83,lifters-view?id=13957,2.,Jay Malone,1972,,NY,82.00,170,180,187.5,135,145,147.5,200,212.5,-225,547.5,368.14,
Brian Morrison,-83,lifters-view?id=3917,3.,Brian Morrison,1973,,FL,80.20,167.5,175,187.5,120,130,-137.5,200,-215,-215,517.5,352.73,
Daniel Lee,-83,lifters-view?id=7864,4.,Daniel Lee,1987,,CA,81.00,147.5,157.5,-162.5,80,85,87.5,152.5,162.5,167.5,412.5,279.43,
Dale Mclaren,-93,lifters-view?id=4629,22.,Dale Mclaren,1976,,GA,92.40,-227.5,-232.5,232.5,152.5,162.5,165,275,-287.5,-295.5,672.5,423.74,
James Larsen,-93,lifters-view?id=2496,2.,James Larsen,1972,,WA,91.40,195,215,-222.5,132.5,150,160,215,240,260,635,402.27,
Taro Tsutsumi,-93,lifters-view?id=17543,41.,Taro Tsutsumi,1976,,NY,91.50,202.5,220,227.5,120,-127.5,127.5,232.5,247.5,257.5,612.5,387.77,
Darren Nemow,-93,lifters-view?id=10076,4.,Darren Nemow,1973,,NJ,89.90,195,215,220,125,137.5,142.5,200,227.5,240,602.5,384.88,
Ron Zsido,-93,lifters-view?id=3064,5.,Ron Zsido,1974,,PA,92.70,182.5,192.5,200,157.5,165,170,205,215,-227.5,585,368.08,
Eric Levy,-93,lifters-view?id=4722,6.,Eric Levy,1972,,GA,92.70,175,185,-192.5,117.5,125,-132.5,230,247.5,-260,557.5,350.78,
Phillip Bailey,-93,lifters-view?id=6543,7.,Phillip Bailey,1974,,CA,91.30,145,160,-165,92.5,102.5,105,167.5,185,190,455,288.38,
Bob Eucker,-105,lifters-view?id=4120,15.,Bob Eucker,1973,,OH,103.10,240,-255,,175,-182.5,-182.5,297.5,-310,-310,712.5,428.57,
Jim Waldron,-105,lifters-view?id=25252,2.,Jim Waldron,1975,,NJ,101.90,205,217.5,222.5,157.5,170,-182.5,182.5,190,200,592.5,357.93,
Matt Bernstein,-105,lifters-view?id=23873,3.,Matt Bernstein,1973,,NJ,102.30,142.5,155,-165,125,137.5,-140,197.5,215,227.5,520,313.66,
Robert Schmidt,-120,lifters-view?id=4186,1.,Robert Schmidt,1973,,AK,119.20,240,255,262.5,170,180,187.5,232.5,247.5,-247.5,697.5,401.62,
Curtis Hendricks,-120,lifters-view?id=14485,2.,Curtis Hendricks,1974,,NY,117.00,230,245,255,140,150,157.5,257.5,270,-285,682.5,394.83,
Ronald Mostoller,-120,lifters-view?id=25262,3.,Ronald Mostoller,1975,,PA,118.10,182.5,197.5,-210,125,-130,130,217.5,240,250,577.5,333.28,
Patrick Schottenheimer,-120,lifters-view?id=17233,4.,Patrick Schottenheimer,1972,,OH,115.30,170,182.5,192.5,127.5,135,137.5,215,227.5,245,575,333.85,
Tyler Hazlett,-120,lifters-view?id=25263,5.,Tyler Hazlett,1974,,PA,116.40,150,160,-182.5,120,125,-130,200,202.5,205,490,283.81,
Scott Younker,-120,lifters-view?id=13847,44.,Scott Younker,1971,,LA,112.40,195,200,,165,-175,-175,-195,-195,,0,0.00,
Jamey Grotjahn,120+,lifters-view?id=17269,1.,Jamey Grotjahn,1974,,AK,143.60,240,250,260,205,210,-220,285,300,,770,428.66,
Eric Kupperstein,-59,lifters-view?id=9730,4.,Eric Kupperstein,1966,,MA,58.90,-175,175,-188,75,82.5,87.5,220,237.5,-253,500,433.75,
Steve Petrencak,-66,lifters-view?id=13436,1.,Steve Petrencak,1968,,OH,65.60,102.5,115,127.5,127.5,135,140,167.5,177.5,-187.5,445,351.15,
Mike Cagliola,-74,lifters-view?id=1259,1.,Mike Cagliola,1970,,PA,73.40,180,190,-197.5,137.5,-145,145,202.5,212.5,-220,547.5,396.12,
John Dalessio,-74,lifters-view?id=6070,16.,John Dalessio,1968,,NJ,74.00,182.5,195,-200,132.5,-137.5,-142.5,210,-222.5,-222.5,537.5,386.62,
Michael Macri,-74,lifters-view?id=20104,3.,Michael Macri,1969,,NY,74.00,172.5,-182.5,182.5,82.5,87.5,-92.5,190,205,-215,475,341.67,
Said S. Karmi,-74,lifters-view?id=24225,4.,Said S. Karmi,,,PA,72.10,-102.5,110,117.5,75,80,-92.5,137.5,155,167.5,365,267.55,
James Benemerito,-83,lifters-view?id=545,20.,James Benemerito,1969,,NJ,82.90,192.5,210,227.5,130,140,145,227.5,240,-260,612.5,409.15,
Ken Bray,-83,lifters-view?id=2542,3.,Ken Bray,1969,,OH,81.50,-192.5,-197.5,200,127.5,-137.5,-137.5,252.5,272.5,-275,600,404.94,
Donovan Thompson,-83,lifters-view?id=11714,3.,Donovan Thompson,1966,,NC,82.40,175,200,205,142.5,-157.5,157.5,182.5,220,-240,582.5,390.51,
Sean Dunston,-83,lifters-view?id=10970,4.,Sean Dunston,1970,,VA,78.70,190,200,-207.5,110,117.5,-122.5,220,230,-240,547.5,377.72,
Mike Sichelman,-83,lifters-view?id=17653,52.,Mike Sichelman,,,MD,81.30,177.5,190,197.5,95,105,-115,202.5,212.5,-217.5,515,348.09,
SABRE SCHNITZER,-93,lifters-view?id=8822,27.,SABRE SCHNITZER,1969,,VA,92.50,220,-230,230,182.5,-192.5,,227.5,237.5,245,657.5,414.09,
Alvin Ueunten,-93,lifters-view?id=6421,2.,Alvin Ueunten,1969,,CO,86.80,200,-265,,152.5,157.5,160,-245,245,255,615,400.18,
Ken Creta,-93,lifters-view?id=2498,3.,Ken Creta,1968,,WA,90.20,187.5,202.5,-222.5,142.5,-152.5,-152.5,245,257.5,-272.5,602.5,384.21,
Albert Lopez,-93,lifters-view?id=15104,4.,Albert Lopez,1967,,CO,92.90,197.5,207.5,-220,-142.5,142.5,-152.5,227.5,242.5,250,600,377.10,
Dennis Cieri,-93,lifters-view?id=26325,51.,Dennis Cieri,1968,,NJ,92.40,135,142.5,155,220,227.5,230,185,197.5,205,590,371.76,
Miguel Cerda,-93,lifters-view?id=3378,6.,Miguel Cerda,1969,,CA,92.10,165,175,-180,117.5,122.5,-127.5,197.5,210,217.5,515,325.02,
Lonnie Leger,-93,lifters-view?id=4464,7.,Lonnie Leger,1966,,LA,91.00,137.5,150,160,107.5,117.5,122.5,167.5,182.5,187.5,470,298.40,
Thomas Mazzotta,-93,lifters-view?id=5247,8.,Thomas Mazzotta,1967,,OH,89.20,137.5,150,-160,92.5,97.5,100,60,125,142.5,392.5,251.71,
Alvin Fritz,-105,lifters-view?id=17588,16.,Alvin Fritz,1968,,HI,104.80,240,255,267.5,162.5,-170,170,242.5,265,275,712.5,426.08,
Ken Gack,-105,lifters-view?id=280,2.,Ken Gack,1970,,WA,104.40,252.5,262.5,-272.5,177.5,185,187.5,250,260,-265,710,425.15,
Greg Titus,-105,lifters-view?id=5875,3.,Greg Titus,1966,,FL,99.30,195,205,212.5,170,177.5,185,235,245,255,652.5,398.22,
Pete Grohoski,-105,lifters-view?id=4874,4.,Pete Grohoski,1970,,PA,95.40,172.5,192.5,205,157.5,165,-177.5,190,205,215,585,363.23,
Donald Williams,-105,lifters-view?id=25253,5.,Donald Williams,1967,,TX,95.70,217.5,-227.5,-242.5,150,167.5,-172.5,-217.5,-217.5,-217.5,0,0.00,
Richard Wilcox,-120,lifters-view?id=550,1.,Richard Wilcox,1967,,NC,118.10,227.5,242.5,252.5,190,-197.5,,265,285,298,740.5,427.34,
Troy Schriever,-120,lifters-view?id=10793,2.,Troy Schriever,1970,,SD,108.20,-245,-245,245,162.5,170,-177.5,245,260,-272.5,675,399.33,
David Johns,-120,lifters-view?id=11311,3.,David Johns,1966,,VA,115.80,230,237.5,242.5,-140,147.5,-152.5,250,265,-272.5,655,379.90,
Brad Gillingham,120+,lifters-view?id=285,1.,Brad Gillingham,1966,,MN,146.40,255,272.5,282.5,200,210,220,280,300,,802.5,445.55,
John Alan Reese,120+,lifters-view?id=25267,2.,John Alan Reese,1969,,WA,141.20,285,302.5,312.5,160,-182.5,,240,260,285,757.5,422.76,
Carl Werda,120+,lifters-view?id=5794,3.,Carl Werda,1966,,NE,146.30,237.5,250,265,162.5,170,177.5,237.5,255,275,717.5,398.36,
Robert Fuller,120+,lifters-view?id=24589,13.,Robert Fuller,1970,,ND,142.00,-252.5,265,-275,152.5,162.5,-170,272.5,287.5,-292.5,715,398.68,
Jan Daurio,120+,lifters-view?id=7033,5.,Jan Daurio,1970,,NY,130.20,200,210,-217.5,165,170,-175,-240,-240,240,620,350.55,
Jeff Phillips,-66,lifters-view?id=542,8.,Jeff Phillips,1965,,AR,64.90,170,175,185,107.5,112.5,117.5,210,222.5,,525,418.01,
Jay Thompson,-66,lifters-view?id=6039,2.,Jay Thompson,1964,,NC,65.10,-75,-120,172.5,112.5,-115,-115,200,212.5,-217.5,497.5,395.11,
Brad Olson,-66,lifters-view?id=5207,3.,Brad Olson,1962,,OH,65.60,155,-165,-165,115,125,130,190,-210,-210,475,374.82,
Ron Garofalo,-83,lifters-view?id=562,1.,Ron Garofalo,1961,,CO,82.80,212.5,227.5,237.5,142.5,152.5,155,255,272.5,285,677.5,452.91,
Laddie Gibson,-83,lifters-view?id=275,2.,Laddie Gibson,1965,,NY,82.10,200,220,230,165,175,180,237.5,252.5,265,675,453.53,
Michael Willett,-83,lifters-view?id=6390,3.,Michael Willett,1962,,IN,82.70,185,192.5,197.5,127.5,132.5,-137.5,227.5,232.5,-237.5,562.5,376.26,
Nestor Bagayas,-83,lifters-view?id=25224,4.,Nestor Bagayas,1965,,HI,81.00,115,127.5,-137.5,77.5,90,-100,145,157.5,167.5,385,260.80,
John Hare,-93,lifters-view?id=567,48.,John Hare,1961,,OR,89.70,185,-210,-210,145,165,170,-215,215,237.5,592.5,378.90,
Gene Santomartino,-93,lifters-view?id=1673,49.,Gene Santomartino,1964,,MD,91.20,180,190,197.5,135,145,150,220,237.5,245,592.5,375.76,
Vic Fazio,-93,lifters-view?id=2547,3.,Vic Fazio,1962,,OH,92.10,227.5,-247.5,,125,-137.5,-137.5,227.5,-255,-255,580,366.04,
Gene Whiting,-93,lifters-view?id=16621,4.,Gene Whiting,1961,,NH,86.60,127.5,137.5,147.5,87.5,92.5,-97.5,157.5,170,-182.5,410,267.12,
Jefferson Lett,-105,lifters-view?id=4368,60.,Jefferson Lett,1961,,MA,104.40,-227.5,-227.5,-227.5,-147.5,,,,,,0,0.00,
Anthony Harris,-120,lifters-view?id=283,6.,Anthony Harris,1964,,HI,115.40,300,325,335,150,170,-182.5,295,320,330,835,484.72,
Austin Keanu,-120,lifters-view?id=17589,32.,Austin Keanu,1961,,HI,111.00,242.5,262.5,272.5,155,-172.5,-172.5,232.5,-237.5,237.5,665,390.29,
Mark Harrison,-120,lifters-view?id=3076,3.,Mark Harrison,1964,,NY,115.70,210,222.5,230,147.5,152.5,-155,250,260,-265,642.5,372.71,
William Wenk,-120,lifters-view?id=6058,4.,William Wenk,1961,,NC,111.30,-165,-165,165,110,115,,200,215,220,500,293.20,
Randy Cairns,120+,lifters-view?id=1266,1.,Randy Cairns,1965,,MI,127.60,230,247.5,252.5,137.5,-145,145,255,265,275.5,673,381.93,
Todd Archinal,120+,lifters-view?id=2556,2.,Todd Archinal,1965,,OH,130.40,150,167.5,175,117.5,125,-137.5,165,-175,,465,262.86,
Phil Drenik Jr,-59,lifters-view?id=1493,1.,Phil Drenik Jr,1956,,OH,58.00,115,125,132.5,65,70,75,162.5,172.5,182.5,390,343.28,
Gary Kaiser,-74,lifters-view?id=1676,1.,Gary Kaiser,1960,,AZ,73.60,165,-182.5,-182.5,127.5,-135,,207.5,227.5,-232.5,520,375.49,
Louis Tucci,-74,lifters-view?id=23870,2.,Louis Tucci,1956,,NJ,69.40,127.5,140,147.5,105,112.5,-115,145,-165,165,425,320.62,
Larry Maile,-83,lifters-view?id=580,1.,Larry Maile,1958,,AK,82.70,175,185,190,135,145,155,190,205,220,565,377.93,
David Ricks,-93,lifters-view?id=12374,1.,David Ricks,1959,,VA,92.00,240,262.5,277.5,152.5,165,177.5,240,262.5,282.5,737.5,465.73,
Jeff Pagan,-93,lifters-view?id=599,2.,Jeff Pagan,1957,,AR,92.90,202.5,207.5,210,-155,155,-160,202.5,210,215,580,364.53,
GARY GRAHN,-93,lifters-view?id=2968,3.,GARY GRAHN,1955,,MN,91.00,140,150,157.5,102.5,112.5,-117.5,150,170,185,455,288.88,
Charles Akers,-93,lifters-view?id=8192,4.,Charles Akers,1959,,TX,91.50,195,-202.5,202.5,-137.5,-137.5,-137.5,212.5,-220,,0,0.00,
Doug Currence,-105,lifters-view?id=582,1.,Doug Currence,1959,,WV,105.00,237.5,247.5,260,160,167.5,170,260,272.5,280,710,424.30,
Jeff Sperber,-105,lifters-view?id=3073,2.,Jeff Sperber,1960,,NJ,102.50,185,197.5,-210,142.5,150,155,215,235,240,592.5,357.16,
Dave Schneider,-105,lifters-view?id=603,3.,Dave Schneider,1956,,OH,97.10,-195,205,-215,112.5,117.5,122.5,230,250,-265,577.5,355.80,
Don Zimmerman,-105,lifters-view?id=17022,4.,Don Zimmerman,1956,,PA,102.40,192.5,200,215,117.5,122.5,-130,192.5,-200,200,537.5,324.11,
John Lachawiec,-105,lifters-view?id=6763,5.,John Lachawiec,1957,,NJ,101.10,155,162.5,170,85,90,92.5,200,212.5,220,482.5,292.40,
Douglas Staller,-105,lifters-view?id=25254,6.,Douglas Staller,1958,,WI,102.60,107.5,117.5,125,67.5,80,85,127.5,135,145,355,213.92,
Wayne Hammes,120+,lifters-view?id=13826,1.,Wayne Hammes,1958,,IA,133.00,222.5,-242.5,247.5,170,182.5,187.5,255,-265,270,705,397.20,
James Wildman,120+,lifters-view?id=9918,2.,James Wildman,1959,,FL,121.00,190,205,210,150,160,165,190,205,210,585,335.67,
Samuel Felts,-59,lifters-view?id=4887,1.,Samuel Felts,1952,,TX,58.40,105,-115,-115,95,-100,-102.5,115,125,130,330,288.59,
Joseph Marksteiner,-74,lifters-view?id=22975,1.,Joseph Marksteiner,1953,,OH,68.90,155,162.5,167.5,82.5,87.5,92.5,165,175,-187.5,435,329.99,
Kleyn Gregory,-83,lifters-view?id=13241,1.,Kleyn Gregory,1951,,IL,81.10,-155,155,162.5,100,105,-107.5,227.5,-237.5,237.5,505,341.83,
Michael Parrella,-83,lifters-view?id=19974,2.,Michael Parrella,1953,,NY,76.10,105,115,127.5,60,65,-72.5,140,150,160,352.5,248.69,
Royce Claflin Jr,-83,lifters-view?id=15531,3.,Royce Claflin Jr,1954,,NH,81.10,-82.5,82.5,90,82.5,-87.5,87.5,110,120,132.5,310,209.84,
Jim Van Allen,-93,lifters-view?id=1712,1.,Jim Van Allen,1953,,NY,90.30,177.5,195,207.5,132.5,150,-160,210,225,-232.5,582.5,371.23,
Phillip Rosenstern,-93,lifters-view?id=8481,2.,Phillip Rosenstern,1954,,PA,92.00,177.5,187.5,-192.5,105,112.5,-115,245,265,282.5,582.5,367.85,
Bruce Barry,-93,lifters-view?id=10614,3.,Bruce Barry,1952,,PA,93.00,205.5,-215,-215,105,-110,-110,215,222.5,-235,533,334.83,
Frank Panaro,-105,lifters-view?id=325,1.,Frank Panaro,1951,,NY,103.70,175,202.5,212.5,97.5,110,115,237.5,260.5,-275,588,352.92,
Casey Miller,-105,lifters-view?id=5101,2.,Casey Miller,1955,,NC,103.20,155,170,-175,115,122.5,127.5,195,215,,512.5,308.17,
Steve Slavens,-105,lifters-view?id=8613,3.,Steve Slavens,,,WA,94.90,145,150,155,97.5,102.5,107.5,182.5,197.5,-205,460,286.26,
Wainwright Curtis,120+,lifters-view?id=14753,1.,Wainwright Curtis,1954,,AL,121.70,200,-210,,140,142.5,145,230,237.5,,582.5,333.83,
Alex Galant,-59,lifters-view?id=299,1.,Alex Galant,1947,,CO,57.40,102.5,-115,115,47.5,52.5,55,122.5,137.5,-147.5,307.5,273.34,
Jay Halprin,-74,lifters-view?id=11073,1.,Jay Halprin,1949,,NC,72.60,-132.5,132.5,-142.5,67.5,77.5,,175,-187.5,,385,280.78,
John LaFlamme,-83,lifters-view?id=1720,1.,John LaFlamme,1950,,FL,81.80,162.5,170,173,92.5,97.5,-100,205,220,225,495.5,333.67,
William Garman,-93,lifters-view?id=25240,1.,William Garman,1950,,PA,86.90,100,107.5,112.5,72.5,80,-85,162.5,170,177.5,370,240.61,
Tony Contino,-105,lifters-view?id=624,1.,Tony Contino,,,PA,99.90,125,137.5,147.5,100,-107.5,107.5,205,212.5,-217.5,467.5,284.61,
Crayton Taylor,-120,lifters-view?id=351,1.,Crayton Taylor,1946,,GA,107.70,145,,,97.5,,,205,227.5,,470,278.43,
Iain Burgess,-66,lifters-view?id=997,1.,Iain Burgess,1944,,MD,63.20,-110,110,120,60,65,67.5,132.5,145,,332.5,270.79,
Thomas Kalen,-93,lifters-view?id=1738,1.,Thomas Kalen,1943,,AL,84.90,140,145,150,25,,,150,157.5,162.5,337.5,222.35,
Bill Helmich,-105,lifters-view?id=26321,1.,Bill Helmich,1942,,NM,104.50,120,,,102.5,107.5,112.5,185,200,-202.5,432.5,258.89,
John Huestis,120+,lifters-view?id=1743,1.,John Huestis,1944,,CA,125.80,110,120,130,100,-105,105,155,165,175,410,233.33,
Frank Stamboolian Jr,-74,lifters-view?id=13554,1.,Frank Stamboolian Jr,1938,,PA,73.10,110,127.5,-132.5,95,-100,100,142.5,160,167.5,395,286.61,
Stan Chatis,-93,lifters-view?id=350,1.,Stan Chatis,1937,,NY,91.90,90,105,-115,82.5,85,-87.5,142.5,-155,165,355,224.29,
Dillon Maier,-59,lifters-view?id=364,1.,Dillon Maier,1935,,NY,57.20,-62.5,62.5,77.5,35,42.5,-45,102.5,-115,,222.5,198.45,
Don Shirk,-74,lifters-view?id=24223,1.,Don Shirk,,,PA,73.00,72.5,80,85,50,-52.5,-52.5,102.5,110,115,250,181.60,
Sam Penner  ,-83,lifters-view?id=9234,1.,Sam Penner,,,MD,80.60,60,65,-70,75,-80,80,87.5,92.5,97.5,242.5,164.78,
Josiah Harris,-74,lifters-view?id=23144,8.,Josiah Harris,1989,,CA,72.10,192.5,207.5,212.5,147.5,-157.5,157.5,220,235,,605,443.47,
Benjamin Rowe,-83,lifters-view?id=6069,19.,Benjamin Rowe,1976,,TX,81.80,-227.5,227.5,237.5,155,-165,-165,230,-255,-255,622.5,419.19,
John R. Wildrick,-83,lifters-view?id=23940,45.,John R. Wildrick,,,NY,81.70,170,185,-192.5,110,120,125,187.5,210,227.5,537.5,362.22,
Michael Parrott,-93,lifters-view?id=10892,26.,Michael Parrott,1985,,TX,86.00,225,232.5,245,137.5,145,152.5,262.5,-275,-275,660,431.64,
Rene Maldonado,-105,lifters-view?id=4998,23.,Rene Maldonado,1978,,TX,100.50,245,-255,-255,185,-190,-190,-250,250,-260,680,413.03,
Thomas Scibelli,-105,lifters-view?id=14734,2.,Thomas Scibelli,1982,,MD,103.60,225,240,247.5,140,147.5,152.5,255,272.5,-282.5,672.5,403.77,
Andrew DaRonco,-105,lifters-view?id=4514,26.,Andrew DaRonco,1980,,VA,100.50,-215,-232.5,232.5,137.5,140,-145,265,280,-300,652.5,396.33,
Damian Velez,-105,lifters-view?id=25255,4.,Damian Velez,,,NJ,97.80,182.5,200,-205,100,107.5,-115,255,-265,-265,562.5,345.49,
Paul Felder,-120,lifters-view?id=4144,23.,Paul Felder,1983,,OH,119.20,227.5,240,250,152.5,160,-170,270,285,295,705,405.94,
Andrew Norris,120+,lifters-view?id=24257,1.,Andrew Norris,1985,,DE,126.90,237.5,250,-260,185,190,195,227.5,237.5,-242.5,682.5,387.73,
Shawn Frasquillo,-59,lifters-view?id=9568,1.,Shawn Frasquillo,1986,,TX,57.60,-170,170,175,130,137.5,140.5,215,225,227.5,543,481.04,
Shorty Sadang,-59,lifters-view?id=25210,2.,Shorty Sadang,1988,,CA,58.40,162.5,170,-177.5,117.5,122.5,127.5,192.5,210,215,512.5,448.18,
Quentin Myers,-59,lifters-view?id=5343,3.,Quentin Myers,1986,,TX,58.80,180,185,-187.5,122.5,125,-127.5,197.5,202.5,-205,512.5,445.31,
Mike Williams,-59,lifters-view?id=1621,6.,Mike Williams,1986,,TN,58.70,165,175,180,-102.5,102.5,110,165,175,182.5,472.5,411.22,
Aaron Hall,-59,lifters-view?id=4083,1.,Aaron Hall,1996,,MI,58.00,127.5,137.5,-142.5,82.5,95,-97.5,182.5,205,-222.5,437.5,385.09,
Brett Crockett,-59,lifters-view?id=15087,11.,Brett Crockett,1983,,CO,58.80,125,130,-132.5,97.5,102.5,-110,170,-175,-175,402.5,349.73,
Keith McHoney,-66,lifters-view?id=1760,1.,Keith McHoney,1985,,SC,64.00,222.5,235,-237.5,137.5,155,-157.5,252.5,257.5,-262.5,647.5,521.69,
Joe Morrow,-66,lifters-view?id=5401,2.,Joe Morrow,1982,,MS,61.40,192.5,207.5,-212.5,127.5,132.5,,240,250,,590,492.83,
Nicholas Vinciguerra,-66,lifters-view?id=3185,1.,Nicholas Vinciguerra,1996,,PA,64.70,185,190,-195,140,-145,-145,210,222.5,-230,552.5,441.06,
Robert Ambrose,-66,lifters-view?id=15539,5.,Robert Ambrose,1991,,CT,64.90,167.5,182.5,190,112.5,120,127.5,207.5,225,230,547.5,435.92,
Noel Tuvera,-66,lifters-view?id=23863,2.,Noel Tuvera,1996,,NJ,63.60,165,182.5,190,107.5,112.5,-120,197.5,210,220,522.5,423.23,
James Long,-66,lifters-view?id=12564,10.,James Long,1988,,OH,65.50,142.5,157.5,172.5,102.5,112.5,120,187.5,205,220,512.5,404.93,
Anthony Sladkov,-66,lifters-view?id=24779,3.,Anthony Sladkov,,,IL,65.70,160,-170,175,110,115,122.5,200,207.5,212.5,510,401.93,
Matt Fleekop,-66,lifters-view?id=25211,12.,Matt Fleekop,,,NJ,65.20,145,152.5,-155,115,120,-122.5,207.5,225,232.5,505,400.57,
Mark Davis,-66,lifters-view?id=40867,13.,Mark Davis,1984,,PA,65.00,157.5,165,-170,102.5,110,112.5,205,215,222.5,500,397.60,
Bao-Khang Luu,-66,lifters-view?id=6344,14.,Bao-Khang Luu,1978,,NY,63.60,165,175,-182.5,100,105,110,185,197.5,205,490,396.90,
Dan Campos,-66,lifters-view?id=6711,15.,Dan Campos,1985,,PA,65.80,160,170,180,95,102.5,107.5,170,180,190,477.5,375.89,
Manuel Prieto,-66,lifters-view?id=25212,18.,Manuel Prieto,1984,,NY,63.80,150,-157.5,157.5,107.5,-112.5,-112.5,182.5,192.5,-200,457.5,369.57,
Eric Rivera,-66,lifters-view?id=24812,19.,Eric Rivera,,,NY,65.90,132.5,135,137.5,110,-120,-120,155,165,-172.5,412.5,324.31,
Troy Henson,-66,lifters-view?id=24298,4.,Troy Henson,,,FL,65.30,137.5,142.5,150,80,87.5,-90,142.5,155,167.5,405,320.84,
Ryan Pollard,-66,lifters-view?id=4928,21.,Ryan Pollard,1986,,MD,65.20,172.5,-185,-185,-110,-110,-110,,,,0,0.00,
Taylor Atwood,-74,lifters-view?id=1761,1.,Taylor Atwood,1988,,MN,73.60,205,222.5,237.5,170,180,185,250,260,272.5,695,501.86,
Nick Israel,-74,lifters-view?id=958,3.,Nick Israel,1988,,FL,74.00,217.5,230,-238,165,-173,-175,227.5,-237.5,,622.5,447.76,
Jonah Howell,-74,lifters-view?id=14630,1.,Jonah Howell,1996,,NC,73.90,220,227.5,-235,-127.5,-127.5,127.5,265,-272.5,-272.5,620,446.40,
Nu Akalegbere,-74,lifters-view?id=1619,6.,Nu Akalegbere,,,MD,74.00,207.5,220,-230,152.5,165,-172.5,230,-255,-262.5,615,442.37,
Sidney Hemby,-74,lifters-view?id=15371,9.,Sidney Hemby,1984,,MD,73.00,200,-217.5,-220,145,150,-155,245,250,-255,600,435.84,
Scott Meyers,-74,lifters-view?id=3037,10.,Scott Meyers,1984,,PA,72.90,192.5,202.5,210,140,150,-155,230,237.5,-247.5,597.5,434.44,
Dan Levere,-74,lifters-view?id=4936,11.,Dan Levere,,,MD,73.40,185,207.5,210,120,130,-132.5,195,225,235,575,416.01,
