Name,Weightclass,Link,Placing,Name,YOB,Team,State,Weight,Squat1,Squat2,Squat3,Bench press1,Bench press2,Bench press3,Deadlift1,Deadlift2,Deadlift3,Total,Points,Drug tested
Marcus Warren,-105,lifters-view?id=5443,4.,Marcus Warren,1974,Goggins Force,TX,102.15,215,227.5,237.5,170,180,-182.5,265,270,272.5,690,416.48,
Josef Schaffer,-105,lifters-view?id=3648,5.,Josef Schaffer,1976,,CO,101.98,210,222.5,235,192.5,200,-205,230,242.5,-252.5,677.5,409.21,
Ken Gack,-105,lifters-view?id=280,6.,Ken Gack,1970,,WA,104.42,240,255,-260,170,-180,-180,237.5,-260,-260,662.5,396.64,
Eric Milfeld,-105,lifters-view?id=13631,7.,Eric Milfeld,1967,,TX,99.44,215,227.5,230,130,137.5,-140,260,272.5,-275,640,390.40,
Michael Efird,-105,lifters-view?id=6563,8.,Michael Efird,1971,,CA,104.90,-210,210,230,142.5,157.5,-167.5,-207.5,207.5,237.5,625,373.63,
Taro Tsutsumi,-105,lifters-view?id=17543,9.,Taro Tsutsumi,1976,,NY,94.99,207.5,222.5,235,117.5,125,-130,232.5,252.5,-262.5,612.5,381.04,
Donald Williams,-105,lifters-view?id=25253,10.,Donald Williams,1967,,TX,95.64,197.5,215,-220,152.5,162.5,-170,207.5,220,227.5,605,375.22,
Tommy Wiemann Jr,-105,lifters-view?id=28140,11.,Tommy Wiemann Jr,1974,,AL,102.65,180,195,207.5,140,147.5,150,210,227.5,242.5,600,361.50,
Royce Young,-105,lifters-view?id=14649,12.,Royce Young,1970,,NC,104.09,172.5,-177.5,177.5,157.5,160,-165,240,245,250,587.5,352.15,
Angelo Miller,-105,lifters-view?id=3671,43.,Angelo Miller,1976,,CO,103.36,142.5,152.5,160,145,155,-162.5,257.5,-267.5,-267.5,572.5,344.02,
Eric Levy,-105,lifters-view?id=4722,14.,Eric Levy,1972,,GA,97.48,190,197.5,-200,117.5,122.5,125,-230,230,-235,552.5,339.79,
Mike Bishop,-105,lifters-view?id=1245,15.,Mike Bishop,1973,,TN,102.85,217.5,230,-240,167.5,172.5,-177.5,-265,-277.5,-277.5,0,0.00,
Thad Benefield,-120,lifters-view?id=1278,1.,Thad Benefield,1975,Team Carolina,NC,119.30,242.5,260,272.5,187.5,202.5,-207.5,292.5,307.5,-330,782.5,450.49,
Richard Wilcox,-120,lifters-view?id=550,2.,Richard Wilcox,1967,Team Carolina,NC,118.20,237.5,255,270,190,197.5,-207.5,270,290,302.5,770,444.29,
Robert Schmidt,-120,lifters-view?id=4186,3.,Robert Schmidt,1973,,AK,120.00,227.5,240,-250,175,185,192.5,227.5,240,-252.5,672.5,386.62,
Jonathon Reisz,-120,lifters-view?id=33807,4.,Jonathon Reisz,1972,,IN,118.67,-205,205,215,140,145,150,250,-262.5,-262.5,615,354.49,
Ronald Mostoller,-120,lifters-view?id=25262,5.,Ronald Mostoller,1975,,PA,118.98,212.5,222.5,-225,125,-130,130,242.5,-265,-265,595,342.78,
Grant Higa,120+,lifters-view?id=1650,8.,Grant Higa,1970,Flexx Training Systems,WA,135.80,282.5,295,305,185,195,197.5,295,310,325,827.5,464.56,
Jamey Grotjahn,120+,lifters-view?id=17269,2.,Jamey Grotjahn,1974,,AK,163.40,250,265,277.5,212.5,222.5,230,290,307.5,320,827.5,452.23,
Doug Peters,120+,lifters-view?id=4112,3.,Doug Peters,1968,,MI,123.60,247.5,262.5,277.5,167.5,177.5,-182.5,292.5,312.5,322.5,777.5,444.11,
Conan Stoehr,120+,lifters-view?id=29758,4.,Conan Stoehr,1974,,MI,126.30,255,265,270,165,175,-182.5,275,282.5,-287.5,727.5,413.73,
Eric Nadeau,120+,lifters-view?id=26290,5.,Eric Nadeau,1974,,CT,123.70,220,240,250,150,165,172.5,222.5,235,-250,657.5,375.50,
Brad Stanford,120+,lifters-view?id=23768,6.,Brad Stanford,1970,,TN,131.40,205,230,240,140,150,-152.5,235,255,-260,645,364.10,
George Grindstaff,120+,lifters-view?id=4659,7.,George Grindstaff,1971,,GA,125.25,-235,235,-242.5,115,130,145,230,-237.5,-237.5,610,347.46,
Eric Kupperstein,-59,lifters-view?id=9730,3.,Eric Kupperstein,1966,,MA,58.66,177.5,187.5,192.5,82.5,87.5,90,235,252.5,-270.5,535,465.88,
Jeffery Phillips,-66,lifters-view?id=33784,13.,Jeffery Phillips,1965,,AR,64.95,170,177.5,191,105,112.5,115,212.5,220,230,536,426.50,
Jay Thompson,-66,lifters-view?id=6039,2.,Jay Thompson,1964,,NC,65.15,165,177.5,-182.5,110,115,-120,200,217.5,-227.5,510,404.79,
Monte Lofing,-66,lifters-view?id=9136,3.,Monte Lofing,1958,,NE,65.50,167.5,180,-191,97.5,105,107.5,167.5,177.5,182.5,470,371.35,
Christopher Clarke,-74,lifters-view?id=30342,1.,Christopher Clarke,1964,,VA,74.00,130,140,145,110,115,-117.5,170,180,182.5,442.5,318.29,
Chris Boillot,-74,lifters-view?id=17861,2.,Chris Boillot,1963,,AZ,73.34,-147.5,-147.5,147.5,115,117.5,-120,165,-175,-175,430,311.28,
Laddie Gibson,-83,lifters-view?id=275,1.,Laddie Gibson,1965,,NY,82.17,205,227.5,232.5,165,-175,-175,245,260,-265,657.5,441.51,
Donovan Thompson,-83,lifters-view?id=11714,2.,Donovan Thompson,1966,Team Carolina,NC,82.76,175,192.5,205,142.5,157.5,162.5,182.5,222.5,235,602.5,402.83,
Adam Yezer,-83,lifters-view?id=13635,3.,Adam Yezer,1965,,NC,82.19,102.5,125,-140,132.5,-137.5,-137.5,170,180,190,447.5,300.45,
Gary Mackenzie,-83,lifters-view?id=30994,4.,Gary Mackenzie,1957,,MA,80.31,140,145,152.5,57.5,62.5,65,157.5,165,-177.5,382.5,260.48,
Nestor Bagayas,-83,lifters-view?id=25224,5.,Nestor Bagayas,1965,Mana Barbell,HI,80.45,117.5,137.5,-142.5,80,85,92.5,75,92.5,125,355,241.51,
David Ricks,-93,lifters-view?id=12374,2.,David Ricks,1959,,VA,92.98,290,310,320,182.5,195,202.5,272.5,-290,307.5,830,521.49,
Gene Santomartino,-93,lifters-view?id=1673,2.,Gene Santomartino,1964,,MD,92.05,182.5,192.5,200,140,147.5,-152.5,235,250,257.5,605,381.94,
Matt Muccigrosso,-93,lifters-view?id=8341,3.,Matt Muccigrosso,1959,,MO,86.49,175,-185,185,150,-155,155,230,-240,-240,570,371.64,
Michael Willett,-93,lifters-view?id=6390,4.,Michael Willett,1962,,IN,92.70,190,195,200,130,-135,,240,-245,-245,570,358.64,
Scott Beam,-93,lifters-view?id=30014,5.,Scott Beam,1957,,MD,89.73,105,117.5,-125,97.5,-102.5,-102.5,157.5,-172.5,-180,372.5,238.18,
Mark Robb,-105,lifters-view?id=583,35.,Mark Robb,1959,Reactive Training Systems,VA,103.84,252.5,267.5,-277.5,145,150,152.5,265,-290,-290,685,410.93,
Ennis White,-105,lifters-view?id=699,2.,Ennis White,1964,,TX,103.95,210,220,230,175,185,-187.5,255,265,-275,680,407.80,
Greg Titus,-105,lifters-view?id=5875,3.,Greg Titus,1966,,FL,100.25,200,210,220,170,177.5,-187.5,240,250,255,652.5,396.72,
Vic Fazio,-105,lifters-view?id=2547,4.,Vic Fazio,1962,,OH,98.10,225,240,255,-125,125,,225,-240,,605,371.11,
Kevin Carter,-105,lifters-view?id=7032,5.,Kevin Carter,1962,,NY,100.15,200,217.5,-230,145,150,-155,227.5,-260,-260,595,361.88,
Mitchell Edelstein,-105,lifters-view?id=39064,6.,Mitchell Edelstein,1962,,MN,98.50,177.5,195,-200,110,117.5,122.5,210,225,232.5,550,336.77,
Charles Akers,-105,lifters-view?id=8192,7.,Charles Akers,1959,,TX,99.85,185,190,195,117.5,122.5,127.5,200,212.5,,535,325.82,
Dan Hyman,-105,lifters-view?id=16846,8.,Dan Hyman,1963,,CA,103.55,210,-215,-215,105,112.5,-115,185,192.5,197.5,520,312.26,
Russ Keith,-105,lifters-view?id=29559,9.,Russ Keith,1960,,GA,100.95,152.5,170,-180,100,115,-120,75,125,-175,410,248.58,
Douglas Staller,-105,lifters-view?id=25254,10.,Douglas Staller,1958,,WI,100.65,112.5,130,140,87.5,92.5,95,150,160,165,400,242.80,
Anthony Harris,-120,lifters-view?id=283,1.,Anthony Harris,1964,Mana Barbell,HI,119.04,325,345,355,175,187.5,197.5,310,330,342.5,895,515.52,
Austin Keanu,-120,lifters-view?id=17589,2.,Austin Keanu,1961,Mana Barbell,HI,115.05,-262.5,262.5,-272.5,152.5,160,165,-245,245,250,677.5,393.63,
Lance Robbins,-120,lifters-view?id=6492,3.,Lance Robbins,1963,,AL,112.62,192.5,205,-207.5,127.5,132.5,-135,212.5,230,237.5,575,336.03,
John Mason,-120,lifters-view?id=4635,4.,John Mason,1966,,GA,119.21,170,180,190,177.5,-187.5,-187.5,177.5,190,202.5,570,328.21,
Mitch Phillips,-120,lifters-view?id=25499,5.,Mitch Phillips,1962,Team Carolina,NC,106.35,145,-162.5,162.5,142.5,155,-165,217.5,235,247.5,565,336.12,
Richard Bettina,-120,lifters-view?id=18038,6.,Richard Bettina,1957,,MA,117.89,207.5,215,-227.5,115,120,-122.5,-207.5,-222.5,222.5,557.5,321.90,
Brett Robbins,-120,lifters-view?id=6493,7.,Brett Robbins,1963,,WA,114.60,182.5,192.5,-200,130,137.5,-140,205,220,-240,550,319.88,
Kevin Corley,-120,lifters-view?id=29561,8.,Kevin Corley,1960,,GA,109.18,-162.5,167.5,-182.5,130,142.5,-147.5,205,230,235,545,321.50,
James Wildman,-120,lifters-view?id=9918,9.,James Wildman,1959,,FL,112.87,190,-205,-205,150,165,-175,190,-205,,545,318.28,
Marshall Hansen,-120,lifters-view?id=32607,10.,Marshall Hansen,1961,,WA,117.49,142.5,147.5,155,-122.5,125,132.5,145,177.5,185,472.5,273.06,
Carl Werda,120+,lifters-view?id=5794,1.,Carl Werda,1966,,NE,137.55,230,240,250,160,170,-180,240,255,275,695,389.41,
Domenick Fonio,120+,lifters-view?id=8499,2.,Domenick Fonio,1962,,PA,128.30,-210,-220,220,145,157.5,165,235,250,262.5,647.5,367.13,
Don McKinney,120+,lifters-view?id=25593,3.,Don McKinney,1962,,GA,122.53,205,-217.5,227.5,152.5,160,167.5,215,230,242.5,637.5,364.78,
David Densford,120+,lifters-view?id=4709,4.,David Densford,1961,,GA,132.15,165,177.5,192.5,110,117.5,125,150,165,185,502.5,283.41,
Phil Drenik Jr,-59,lifters-view?id=1493,1.,Phil Drenik Jr,1956,,OH,58.05,120,130,137.5,65,72.5,-77.5,165,175,185,395,347.36,
Alex Galant,-59,lifters-view?id=299,2.,Alex Galant,1947,,CO,58.19,97.5,107.5,-112.5,37.5,-40,40,115,132.5,137.5,285,250.06,
Joseph Marksteiner,-66,lifters-view?id=22975,1.,Joseph Marksteiner,1953,,OH,65.40,125,135,145,75,80,85,140,155,172.5,402.5,318.42,
Robert Coleman,-66,lifters-view?id=27687,2.,Robert Coleman,1948,,GA,63.70,97.5,105,107.5,60,-65,,112.5,122.5,130,297.5,240.65,
Wes Evans,-74,lifters-view?id=5091,1.,Wes Evans,1954,,KY,73.06,147.5,155,160,100,105,-107.5,185,192.5,202.5,467.5,339.36,
John LaFlamme,-83,lifters-view?id=1720,1.,John LaFlamme,1950,,FL,82.54,172.5,182.5,190,95,100,-105,220,230,-243,520,348.24,
Raul Lopez,-83,lifters-view?id=26175,2.,Raul Lopez,1952,,NV,82.44,125,-137.5,-147.5,55,,,142.5,147.5,160,340,227.87,
Warren Dickerson,-93,lifters-view?id=6459,1.,Warren Dickerson,1955,,FL,92.50,-167.5,172.5,182.5,125,-130,130,227.5,245,-250,557.5,351.11,
Steven Slavens,-93,lifters-view?id=33795,2.,Steven Slavens,1951,,WA,90.53,137.5,147.5,-152.5,95,105,110,182.5,192.5,-195,450,286.43,
Dave Schneider,-105,lifters-view?id=603,1.,Dave Schneider,1956,,OH,103.45,197.5,-210,-210,112.5,122.5,130,242.5,257.5,-272.5,585,351.41,
Stan Mingus,-105,lifters-view?id=615,2.,Stan Mingus,1949,,IA,100.54,175,190,195,145,153,,200,230.5,,578.5,351.32,
D L Diltz,-105,lifters-view?id=33801,3.,D L Diltz,1948,,MN,100.75,125,142.5,160,102.5,110,117.5,177.5,192.5,205,482.5,292.78,
Floyd Givens,-105,lifters-view?id=310,4.,Floyd Givens,1951,,MI,98.35,-70,-70,-120,-100,,,,,,0,0.00,
Stephen Park,-105,lifters-view?id=29516,5.,Stephen Park,1953,,IN,103.52,-150,150,-155,-85,-85,-85,,,,0,0.00,
Michael Brown,-120,lifters-view?id=8464,1.,Michael Brown,1992,,TN,105.50,165,172.5,-182.5,140,145,147.5,187.5,192.5,195,515,307.25,
Michael Bitting,-120,lifters-view?id=3938,2.,Michael Bitting,1956,,FL,113.53,150,165,175,120,135,140,170,185,-200,500,291.55,
Jon Walker,-120,lifters-view?id=27779,3.,Jon Walker,1956,,GA,111.92,-175,-185,-185,-155,-155,-155,-175,,,0,0.00,
Curtis Wainwright,120+,lifters-view?id=32624,1.,Curtis Wainwright,1954,,AL,122.42,205,-220,220,125,127.5,130,230,235,-240,585,334.80,
Tim Thomas,120+,lifters-view?id=5707,2.,Tim Thomas,1956,,IL,129.78,182.5,192.5,-197.5,140,147.5,155,197.5,212.5,220,567.5,321.09,
Iain Burgess,-66,lifters-view?id=997,1.,Iain Burgess,1944,,MD,64.25,-102.5,,,,,,,,,0,0.00,
James Parker,-74,lifters-view?id=28139,1.,James Parker,1940,,AL,73.82,-72.5,80,90,62.5,70,75,115,125,130,295,212.58,
Ron Borders,-74,lifters-view?id=26897,2.,Ron Borders,1943,,GA,72.60,-85,-92.5,92.5,62.5,67.5,-70,115,120,-130,280,204.20,
Alan Tepper,-83,lifters-view?id=2500,1.,Alan Tepper,1945,,WA,79.42,142.5,157.5,-163,107.5,112.5,-116,185,197.5,202.5,472.5,324.09,
David Robinson,-83,lifters-view?id=5551,2.,David Robinson,1941,,CO,81.88,80,85,-87.5,87.5,-90,-90,105,115,-120,287.5,193.49,
Bill Helmich,-105,lifters-view?id=26321,1.,Bill Helmich,1942,,NM,102.25,100,-115,-115,85,-95,-95,150,-175,-175,335,202.14,
Richard C Kuriger III,-120,lifters-view?id=13004,1.,Richard C Kuriger III,1942,,TX,107.05,-60,-65,-65,-47.5,52.5,55,90,102.5,107.5,0,0.00,
Crayton Taylor,-120,lifters-view?id=351,2.,Crayton Taylor,1946,,GA,108.75,-160,-160,-160,85,100,,215,227.5,,0,0.00,
Bill Tenerelli,-59,lifters-view?id=30861,1.,Bill Tenerelli,1985,,NJ,58.62,172.5,-182.5,182.5,127.5,-132.5,-132.5,227.5,237.5,242.5,552.5,481.45,
Shorty Sadang,-59,lifters-view?id=25210,2.,Shorty Sadang,1988,Flexx Training Systems,CA,58.88,180,190,197.5,-137.5,137.5,-140,200,210,217.5,552.5,479.46,
Quentin Myers,-59,lifters-view?id=5343,4.,Quentin Myers,1986,,TX,58.90,177.5,-190,190,127.5,-132.5,-132.5,205,217.5,-222.5,535,464.11,
Anthony Perez,-59,lifters-view?id=24146,1.,Anthony Perez,1999,Carrizo Springs,TX,58.92,185,190,195,112.5,115,-117.5,200,207.5,215,525,455.33,
Kole Metts,-59,lifters-view?id=13803,2.,Kole Metts,1999,,GA,58.37,177.5,187.5,-192.5,107.5,112.5,-115,210,-220,-225,510,446.20,
Saldana Jorge,-59,lifters-view?id=17612,1.,Saldana Jorge,1997,Goggins Force,TX,58.55,142.5,150,160,100,107.5,-110,202.5,212.5,222.5,490,427.48,
Danny Krummenoehl,-59,lifters-view?id=32452,8.,Danny Krummenoehl,1987,,MD,56.18,150,157.5,160,117.5,120,-122.5,200,205,207.5,487.5,442.41,
Michael Williams,-59,lifters-view?id=6408,10.,Michael Williams,1983,,TN,58.99,177.5,185,-190,110,112.5,115,160,170,-187.5,470,407.16,
Keith McHoney,-66,lifters-view?id=1760,1.,Keith McHoney,1985,Team Rohr,SC,65.12,220,237.5,,137.5,150,152.5,255,262.5,,652.5,518.09,
James Vang,-66,lifters-view?id=9528,4.,James Vang,1992,,MN,65.78,202.5,217.5,-227.5,127.5,137.5,145,247.5,-265,-267.5,610,480.31,
Jonathan Garcia,-66,lifters-view?id=3512,5.,Jonathan Garcia,1992,,FL,63.82,222.5,-232.5,-232.5,145,150,-155,220,225,230,602.5,486.58,
Jonathon Bareng,-66,lifters-view?id=4151,7.,Jonathon Bareng,1983,,HI,65.95,182.5,195,200,137.5,-147.5,-147.5,225,232.5,-240,570,447.85,
Zaw Thiha,-66,lifters-view?id=31219,8.,Zaw Thiha,1990,Team Carolina,NC,65.16,192.5,202.5,-207.5,125,127.5,-130,-227.5,227.5,237.5,567.5,450.37,
WAYNE CARMONA,-66,lifters-view?id=33212,10.,WAYNE CARMONA,1992,,NJ,66.00,180,190,195,105,110,115,217.5,230,242.5,552.5,433.82,
Jeff Cohen,-66,lifters-view?id=11614,11.,Jeff Cohen,1984,,MD,64.07,170,180,185,145,152.5,158,185,195,205,548,441.09,
Euclides Barahona,-66,lifters-view?id=30404,12.,Euclides Barahona,1989,,MA,64.02,-182.5,192.5,197.5,-125,125,132.5,207.5,-217.5,-217.5,537.5,432.96,
Vincent Yacuzzi Jr,-66,lifters-view?id=30920,14.,Vincent Yacuzzi Jr,1988,,FL,65.53,185,190,-195,122.5,127.5,130,212.5,-222.5,-222.5,532.5,420.57,
James Long,-66,lifters-view?id=12564,15.,James Long,1988,,OH,64.48,142.5,162.5,175,105,115,127.5,187.5,205,227.5,530,424.32,
Phillip Rotar,-66,lifters-view?id=50,16.,Phillip Rotar,1991,,NC,65.78,165,177.5,185,125,135,140,197.5,-207.5,-207.5,522.5,411.42,
Joshua Bane,-66,lifters-view?id=26236,17.,Joshua Bane,1987,,MA,64.15,155,167.5,175,110,120,130,190,205,215,520,418.13,
Cuong Nguyen,-66,lifters-view?id=25715,18.,Cuong Nguyen,1990,,LA,65.20,167.5,175,-185,117.5,-122.5,-122.5,220,227.5,-235,520,412.46,
Johnathon Glossner,-66,lifters-view?id=33786,20.,Johnathon Glossner,1989,,NH,65.93,150,-160,160,110,115,-117.5,235,-250,-250,510,400.81,
Alan Wu,-66,lifters-view?id=26234,5.,Alan Wu,1997,,NY,65.25,-167.5,167.5,-190,-120,120,-127.5,-212.5,212.5,-257.5,500,396.35,
MICHAEL CABONILAS,-66,lifters-view?id=32453,22.,MICHAEL CABONILAS,1989,,NJ,65.30,165,-175,-175,115,-125,-125,210,220,-225,500,396.10,
Manuel Prieto,-66,lifters-view?id=25212,24.,Manuel Prieto,1984,,NY,65.10,155,162.5,170,112.5,117.5,-122.5,185,195,202.5,490,389.16,
Joe Nguyen,-66,lifters-view?id=26959,25.,Joe Nguyen,1988,,PA,65.95,175,-185,-185,95,-100,-100,192.5,202.5,212.5,482.5,379.10,
Cole Lavergne,-66,lifters-view?id=4318,27.,Cole Lavergne,1983,,LA,66.00,170,182.5,-185,-125,-125,-125,207.5,-217.5,-217.5,0,0.00,
Taylor Atwood,-74,lifters-view?id=1761,1.,Taylor Atwood,1988,The Strength Guys,MN,73.56,235,250,260,172.5,182.5,187.5,262.5,277.5,-287.5,725,523.74,
Brandon Maddox,-74,lifters-view?id=17486,3.,Brandon Maddox,1992,Team Rohr,AL,73.68,240,247.5,252.5,180,-192.5,-192.5,250,-267.5,-267.5,682.5,492.42,
SCOTT SULLIVAN,-74,lifters-view?id=2981,4.,SCOTT SULLIVAN,1986,,MN,73.64,217.5,230,235,150,157.5,162.5,252.5,-272.5,282.5,680,490.82,
Dorian Parris,-74,lifters-view?id=8182,9.,Dorian Parris,1992,,TX,71.98,230,240,-242.5,-145,145,-165,220,230,240,625,458.69,
Josiah Harris,-74,lifters-view?id=23144,10.,Josiah Harris,1989,Flexx Training Systems,CA,72.64,202.5,207.5,210,157.5,162.5,165,235,-245,245,620,451.98,
Ariel Merivil,-74,lifters-view?id=27842,11.,Ariel Merivil,1983,,GA,72.36,195,212.5,215,127.5,-142.5,142.5,227.5,247.5,260,617.5,451.39,
Andrew Sandoval,-74,lifters-view?id=3525,12.,Andrew Sandoval,1992,The Strength Guys,TX,73.52,190,205,210,152.5,157.5,-160,235,247.5,-257.5,615,444.46,
Phillip Brown,-74,lifters-view?id=4637,14.,Phillip Brown,1987,,GA,69.98,220,-230,,145,-150,,227.5,240,245,610,457.26,
Rodney Alexander,-74,lifters-view?id=16472,15.,Rodney Alexander,1987,Team Carolina,NC,71.74,195,210,215,127.5,137.5,-140,222.5,235,247.5,600,441.42,
Sean Santos,-74,lifters-view?id=24071,20.,Sean Santos,1990,,FL,69.84,185,195,-197.5,-130,135,-137.5,245,260,-265,590,442.91,
Matthew Sowards,-74,lifters-view?id=23353,22.,Matthew Sowards,1979,Reactive Training Systems,OH,72.36,185,-195,-195,142.5,150,155,225,237.5,245,585,427.64,
Anas Anbar,-74,lifters-view?id=15230,23.,Anas Anbar,1992,,TX,72.70,190,197.5,-205,137.5,145,-147.5,217.5,225,240,582.5,424.35,
Duy Tran,-74,lifters-view?id=24485,25.,Duy Tran,1989,,CA,73.62,180,190,200,122.5,130,-137.5,200,220,235,565,407.93,
Derrick Chance,-74,lifters-view?id=16941,26.,Derrick Chance,1989,,MD,72.24,-195,-195,195,-140,140,-147.5,225,-232.5,-232.5,560,409.86,
Dustin Hayes,-74,lifters-view?id=30201,27.,Dustin Hayes,1989,,DE,73.42,205,-215,-215,-137.5,140,-150,205,210,215,560,405.10,
Ethan Hetzler,-74,lifters-view?id=5468,28.,Ethan Hetzler,1992,,IN,73.02,172.5,185,-190,135,142.5,-145,220,-230,230,557.5,404.86,
Matthew Taylor,-74,lifters-view?id=30636,29.,Matthew Taylor,1995,,NY,73.52,187.5,200,205,132.5,142.5,-150,202.5,207.5,-212.5,555,401.10,
Zachary Nelson,-74,lifters-view?id=6138,30.,Zachary Nelson,1990,,FL,73.04,185,195,200,130,135,137.5,195,205,212.5,550,399.36,
Stephen Chen,-74,lifters-view?id=17186,31.,Stephen Chen,1992,,TN,71.50,-182.5,182.5,192.5,122.5,-130,-130,215,227.5,,542.5,400.09,
Wilmer Serrano,-74,lifters-view?id=18467,33.,Wilmer Serrano,1990,,SC,71.00,162.5,175,-187.5,130,137.5,-145,192.5,210,220,532.5,394.80,
Sean Collins,-74,lifters-view?id=15390,34.,Sean Collins,1990,,NY,72.26,180,187.5,195,122.5,125,-127.5,202.5,212.5,-217.5,532.5,389.68,
Alvin Lapitan,-74,lifters-view?id=31771,35.,Alvin Lapitan,1979,,VA,74.00,165,175,180,115,-120,-120,215,227.5,232.5,527.5,379.43,
Josh Pelc,-74,lifters-view?id=25120,36.,Josh Pelc,1986,,MD,72.90,180,192.5,-197.5,112.5,117.5,-125,215,-237.5,-237.5,525,381.73,
Jeffrey Hammond,-74,lifters-view?id=32823,8.,Jeffrey Hammond,1997,,VA,72.02,162.5,170,185,105,110,-120,195,205,222.5,517.5,379.64,
Richard Jarin,-74,lifters-view?id=26108,38.,Richard Jarin,1985,,MD,71.98,160,175,-190,110,120,-130,205,220,-230,515,377.96,
Kevin Woods,-74,lifters-view?id=17960,39.,Kevin Woods,1988,,NC,71.92,217.5,230,-235,145,-150,-150,-247.5,-247.5,-247.5,0,0.00,
Eric Hess,-74,lifters-view?id=9762,40.,Eric Hess,1989,Reactive Training Systems,MD,73.56,200,217.5,-222.5,147.5,155,162.5,-205,-205,-205,0,0.00,
Dexter Jones,-83,lifters-view?id=32097,3.,Dexter Jones,1991,,OH,80.52,235,250,262.5,172.5,180,185,267.5,280,287.5,735,499.73,
John Downing,-83,lifters-view?id=523,5.,John Downing,1990,The Strength Guys,OH,82.76,250,262.5,275,155,165,172.5,250,265,-275,712.5,476.38,
David Alberts,-83,lifters-view?id=32191,8.,David Alberts,1991,,FL,81.36,245,262.5,272.5,155,162.5,-170,260,-277.5,-277.5,695,469.54,
Ross Leppala,-83,lifters-view?id=5171,9.,Ross Leppala,1984,Reactive Training Systems,AK,82.90,240,252.5,-262.5,175,-182.5,-182.5,247.5,260,265,692.5,462.59,
Grant Garner,-83,lifters-view?id=31240,10.,Grant Garner,1990,,IL,82.10,230,242.5,255,150,157.5,165,245,252.5,262.5,682.5,458.57,
Robert Ali,-83,lifters-view?id=16534,11.,Robert Ali,1992,,NY,82.70,230,245,255,147.5,157.5,-162.5,257.5,265,-275,677.5,453.18,
Rolando Verduzco,-83,lifters-view?id=24265,12.,Rolando Verduzco,1984,,AZ,82.35,237.5,245,-250,152.5,160,-162.5,257.5,270,-272.5,675,452.66,
Jeffrey DeNunzio,-83,lifters-view?id=18010,14.,Jeffrey DeNunzio,1990,,RI,81.95,217.5,227.5,235,142.5,145,-150,262.5,282.5,285,665,447.28,
Michael Tanzer,-83,lifters-view?id=6740,16.,Michael Tanzer,1988,,NJ,82.60,197.5,212.5,225,160,-172.5,177.5,235,255,-265,657.5,440.13,
Leo Kim,-83,lifters-view?id=27207,18.,Leo Kim,1990,,IL,82.35,212.5,222.5,227.5,140,147.5,155,240,255,272.5,655,439.24,
Alex Lau,-83,lifters-view?id=14458,19.,Alex Lau,1992,,NY,82.35,225,237.5,245,135,140,-142.5,237.5,255,267.5,652.5,437.57,
Jorge Rosado,-83,lifters-view?id=24056,20.,Jorge Rosado,1992,,FL,82.35,227.5,-240,247.5,130,137.5,142.5,247.5,260,-272.5,650,435.89,
Sol Na,-83,lifters-view?id=25598,21.,Sol Na,1991,,GA,81.15,222.5,232.5,240,142.5,152.5,157.5,232.5,245,250,647.5,438.16,
Jared Sachs,-83,lifters-view?id=7025,22.,Jared Sachs,1988,,NY,81.90,200,210,215,145,150,-157.5,250,262.5,275,640,430.66,
Drew Thompson,-83,lifters-view?id=6396,24.,Drew Thompson,1988,,MO,81.05,210,217.5,-222.5,172.5,177.5,-180,230,237.5,-240,632.5,428.33,
Mark Luehring-Jones,-83,lifters-view?id=24816,25.,Mark Luehring-Jones,1989,,NY,81.60,197.5,-210,212.5,127.5,-135,135,267.5,280,-287.5,627.5,423.19,
Ozzie Hyppolite,-83,lifters-view?id=3193,26.,Ozzie Hyppolite,1980,,NY,83.00,200,210,220,140,150,-152.5,240,255,-260,625,417.19,
Matthew Nelson,-83,lifters-view?id=15927,27.,Matthew Nelson,1988,,AL,78.48,212.5,225,235,127.5,135,137.5,250,-260,-260,622.5,430.21,
Keigan Dunn,-83,lifters-view?id=30981,3.,Keigan Dunn,1997,,RI,82.25,225,-242.5,-242.5,112.5,120,125,260,272.5,-285,622.5,417.76,
Craig Jenkins,-83,lifters-view?id=14582,29.,Craig Jenkins,1990,Team Rohr,AL,80.85,220,-222.5,-222.5,150,155,-157.5,240,245,-250,620,420.48,
Brad Gernazian,-83,lifters-view?id=16085,31.,Brad Gernazian,1991,,GA,81.40,187.5,200,207.5,145,152.5,-155,230,247.5,257.5,617.5,417.06,
David Yeung,-83,lifters-view?id=17200,32.,David Yeung,1989,The Strength Guys,OH,81.45,200,215,-225,152.5,157.5,-160,232.5,242.5,-250,615,415.19,
Joshua Sparks,-83,lifters-view?id=29508,33.,Joshua Sparks,1991,,IN,82.35,202.5,212.5,217.5,165,170,172.5,212.5,222.5,-227.5,612.5,410.74,
Zachary Jones,-83,lifters-view?id=4720,34.,Zachary Jones,1990,,GA,82.35,195,207.5,212.5,152.5,160,-162.5,222.5,235,-240,607.5,407.39,
Kevin Guerrero,-83,lifters-view?id=23721,35.,Kevin Guerrero,1992,,NY,82.00,195,205,210,142.5,150,152.5,230,242.5,-252.5,605,406.80,
MICHAEL LIM,-83,lifters-view?id=11041,36.,MICHAEL LIM,1984,,CO,77.30,-185,185,205,135,140,142.5,230,252.5,-255,600,418.86,
